,id:1-pv_input_voltage,id:1-pv_input_current,id:1-pv_output_voltage,id:1-pv_output_current,id:2-dcdc1_input_voltage,id:2-dcdc1_input_current,id:2-dcdc1_output_voltage,id:2-dcdc1_output_current,id:3-dcdc2_input_voltage,id:3-dcdc2_input_current,id:3-dcdc2_output_voltage,id:3-dcdc2_output_current,id:4-battery_voltage,id:4-battery_soc
343,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
344,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
345,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
346,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
347,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
348,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
349,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
350,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
351,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
352,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
353,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
354,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
355,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
356,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
357,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
358,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
359,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
360,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
361,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
362,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
363,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
364,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
365,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
366,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
367,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
368,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
369,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
370,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
371,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
372,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
373,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
374,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
375,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
376,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
377,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
378,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
379,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
380,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
381,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
382,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
383,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
384,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
385,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
386,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
387,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
388,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
389,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
390,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
391,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
392,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
393,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
394,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
395,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
396,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
397,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
398,39.63,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
399,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
400,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
401,39.65,0.0,0.95,0.0,0,0,0,0,0,0,0,0,0,0
402,38.77,0.0,5.78,0.0,0,0,0,0,0,0,0,0,0,0
403,38.9,0.03,7.05,0.2,0,0,0,0,0,0,0,0,0,0
404,38.88,0.07,7.05,0.41,0,0,0,0,0,0,0,0,0,0
405,38.9,0.11,7.05,0.62,0,0,0,0,0,0,0,0,0,0
406,38.88,0.13,7.05,0.76,0,0,0,0,0,0,0,0,0,0
407,38.88,0.16,7.05,0.9,0,0,0,0,0,0,0,0,0,0
408,38.9,0.19,7.05,1.04,0,0,0,0,0,0,0,0,0,0
409,38.88,0.2,7.05,1.11,0,0,0,0,0,0,0,0,0,0
410,38.88,0.21,7.05,1.18,0,0,0,0,0,0,0,0,0,0
411,38.88,0.22,7.05,1.25,0,0,0,0,0,0,0,0,0,0
412,38.88,0.24,7.08,1.32,0,0,0,0,0,0,0,0,0,0
413,38.88,0.24,7.08,1.32,0,0,0,0,0,0,0,0,0,0
414,38.88,0.25,7.08,1.39,0,0,0,0,0,0,0,0,0,0
415,38.88,0.25,7.05,1.39,0,0,0,0,0,0,0,0,0,0
416,38.88,0.26,7.05,1.46,0,0,0,0,0,0,0,0,0,0
417,38.88,0.26,7.05,1.46,0,0,0,0,0,0,0,0,0,0
418,38.88,0.26,7.05,1.46,0,0,0,0,0,0,0,0,0,0
419,38.88,0.26,7.05,1.46,0,0,0,0,0,0,0,0,0,0
420,38.88,0.26,7.05,1.46,0,0,0,0,0,0,0,0,0,0
421,38.88,0.27,7.05,1.53,0,0,0,0,0,0,0,0,0,0
422,38.88,0.27,7.1,1.52,0,0,0,0,0,0,0,0,0,0
423,38.95,0.27,6.76,1.6,0,0,0,0,0,0,0,0,0,0
424,39.11,0.26,6.02,1.72,0,0,0,0,0,0,0,0,0,0
425,39.13,0.25,5.9,1.68,0,0,0,0,0,0,0,0,0,0
426,39.15,0.24,5.83,1.61,0,0,0,0,0,0,0,0,0,0
427,39.15,0.24,5.78,1.63,0,0,0,0,0,0,0,0,0,0
428,39.18,0.22,5.73,1.55,0,0,0,0,0,0,0,0,0,0
429,39.18,0.22,5.7,1.56,0,0,0,0,0,0,0,0,0,0
430,39.18,0.21,5.7,1.47,0,0,0,0,0,0,0,0,0,0
431,39.18,0.21,5.7,1.47,0,0,0,0,0,0,0,0,0,0
432,39.18,0.2,5.7,1.39,0,0,0,0,0,0,0,0,0,0
433,39.18,0.2,5.7,1.39,0,0,0,0,0,0,0,0,0,0
434,39.18,0.2,5.73,1.38,0,0,0,0,0,0,0,0,0,0
435,39.15,0.2,5.75,1.37,0,0,0,0,0,0,0,0,0,0
436,39.15,0.2,5.78,1.37,0,0,0,0,0,0,0,0,0,0
437,39.15,0.2,5.8,1.36,0,0,0,0,0,0,0,0,0,0
438,39.13,0.19,5.85,1.27,0,0,0,0,0,0,0,0,0,0
439,39.13,0.2,5.88,1.34,0,0,0,0,0,0,0,0,0,0
440,39.13,0.2,5.9,1.34,0,0,0,0,0,0,0,0,0,0
441,39.13,0.2,5.95,1.33,0,0,0,0,0,0,0,0,0,0
442,39.13,0.2,6.0,1.32,0,0,0,0,0,0,0,0,0,0
443,39.11,0.2,6.05,1.31,0,0,0,0,0,0,0,0,0,0
444,39.09,0.2,6.1,1.29,0,0,0,0,0,0,0,0,0,0
445,39.18,0.2,5.7,1.39,0,0,0,0,0,0,0,0,0,0
446,39.13,0.2,5.85,1.35,0,0,0,0,0,0,0,0,0,0
447,39.18,0.19,5.63,1.32,0,0,0,0,0,0,0,0,0,0
448,39.13,0.19,5.95,1.24,0,0,0,0,0,0,0,0,0,0
449,39.15,0.19,5.83,1.27,0,0,0,0,0,0,0,0,0,0
450,39.2,0.19,5.58,1.33,0,0,0,0,0,0,0,0,0,0
451,39.15,0.19,5.75,1.29,0,0,0,0,0,0,0,0,0,0
452,39.2,0.19,5.58,1.33,0,0,0,0,0,0,0,0,0,0
453,39.18,0.19,5.68,1.31,0,0,0,0,0,0,0,0,0,0
454,39.18,0.19,5.68,1.31,0,0,0,0,0,0,0,0,0,0
455,39.18,0.19,5.68,1.31,0,0,0,0,0,0,0,0,0,0
456,39.15,0.19,5.75,1.29,0,0,0,0,0,0,0,0,0,0
457,39.15,0.19,5.75,1.29,0,0,0,0,0,0,0,0,0,0
458,39.15,0.19,5.73,1.29,0,0,0,0,0,0,0,0,0,0
459,39.18,0.19,5.75,1.29,0,0,0,0,0,0,0,0,0,0
460,39.15,0.19,5.78,1.28,0,0,0,0,0,0,0,0,0,0
461,39.15,0.19,5.88,1.26,0,0,0,0,0,0,0,0,0,0
462,39.13,0.19,5.95,1.24,0,0,0,0,0,0,0,0,0,0
463,39.13,0.19,5.95,1.24,0,0,0,0,0,0,0,0,0,0
464,39.11,0.19,6.02,1.23,0,0,0,0,0,0,0,0,0,0
465,39.11,0.2,6.1,1.3,0,0,0,0,0,0,0,0,0,0
466,39.11,0.2,6.1,1.3,0,0,0,0,0,0,0,0,0,0
467,39.11,0.2,6.1,1.3,0,0,0,0,0,0,0,0,0,0
468,39.09,0.2,6.12,1.29,0,0,0,0,0,0,0,0,0,0
469,39.09,0.2,6.14,1.28,0,0,0,0,0,0,0,0,0,0
470,39.06,0.2,6.17,1.28,0,0,0,0,0,0,0,0,0,0
471,39.09,0.2,6.19,1.27,0,0,0,0,0,0,0,0,0,0
472,39.09,0.21,6.22,1.35,0,0,0,0,0,0,0,0,0,0
473,39.06,0.21,6.24,1.34,0,0,0,0,0,0,0,0,0,0
474,39.06,0.21,6.29,1.33,0,0,0,0,0,0,0,0,0,0
475,39.06,0.21,6.32,1.33,0,0,0,0,0,0,0,0,0,0
476,39.04,0.21,6.34,1.32,0,0,0,0,0,0,0,0,0,0
477,39.04,0.21,6.37,1.32,0,0,0,0,0,0,0,0,0,0
478,39.04,0.22,6.39,1.39,0,0,0,0,0,0,0,0,0,0
479,39.04,0.22,6.46,1.37,0,0,0,0,0,0,0,0,0,0
480,39.02,0.22,6.49,1.37,0,0,0,0,0,0,0,0,0,0
481,39.02,0.22,6.54,1.36,0,0,0,0,0,0,0,0,0,0
482,38.99,0.22,6.56,1.35,0,0,0,0,0,0,0,0,0,0
483,38.99,0.24,6.61,1.42,0,0,0,0,0,0,0,0,0,0
484,38.99,0.24,6.66,1.4,0,0,0,0,0,0,0,0,0,0
485,38.97,0.24,6.71,1.39,0,0,0,0,0,0,0,0,0,0
486,38.95,0.24,6.76,1.38,0,0,0,0,0,0,0,0,0,0
487,38.95,0.24,6.78,1.38,0,0,0,0,0,0,0,0,0,0
488,38.95,0.24,6.83,1.37,0,0,0,0,0,0,0,0,0,0
489,38.95,0.25,6.86,1.43,0,0,0,0,0,0,0,0,0,0
490,38.93,0.25,6.9,1.42,0,0,0,0,0,0,0,0,0,0
491,38.93,0.25,6.95,1.41,0,0,0,0,0,0,0,0,0,0
492,38.9,0.25,7.0,1.4,0,0,0,0,0,0,0,0,0,0
493,38.9,0.26,7.03,1.47,0,0,0,0,0,0,0,0,0,0
494,38.88,0.26,7.08,1.46,0,0,0,0,0,0,0,0,0,0
495,38.88,0.26,7.1,1.45,0,0,0,0,0,0,0,0,0,0
496,38.88,0.27,7.15,1.51,0,0,0,0,0,0,0,0,0,0
497,38.86,0.27,7.2,1.5,0,0,0,0,0,0,0,0,0,0
498,38.86,0.27,7.25,1.49,0,0,0,0,0,0,0,0,0,0
499,38.84,0.27,7.27,1.48,0,0,0,0,0,0,0,0,0,0
500,38.84,0.29,7.32,1.54,0,0,0,0,0,0,0,0,0,0
501,38.84,0.29,7.37,1.53,0,0,0,0,0,0,0,0,0,0
502,38.81,0.29,7.42,1.52,0,0,0,0,0,0,0,0,0,0
503,38.79,0.29,7.44,1.51,0,0,0,0,0,0,0,0,0,0
504,38.77,0.3,7.49,1.57,0,0,0,0,0,0,0,0,0,0
505,38.79,0.3,7.52,1.56,0,0,0,0,0,0,0,0,0,0
506,38.77,0.3,7.57,1.55,0,0,0,0,0,0,0,0,0,0
507,38.75,0.3,7.61,1.54,0,0,0,0,0,0,0,0,0,0
508,38.75,0.31,7.64,1.6,0,0,0,0,0,0,0,0,0,0
509,38.75,0.31,7.71,1.59,0,0,0,0,0,0,0,0,0,0
510,38.72,0.31,7.74,1.58,0,0,0,0,0,0,0,0,0,0
511,38.72,0.31,7.79,1.57,0,0,0,0,0,0,0,0,0,0
512,38.7,0.32,7.84,1.62,0,0,0,0,0,0,0,0,0,0
513,38.68,0.32,7.88,1.61,0,0,0,0,0,0,0,0,0,0
514,38.68,0.32,7.93,1.6,0,0,0,0,0,0,0,0,0,0
515,38.66,0.32,7.96,1.6,0,0,0,0,0,0,0,0,0,0
516,38.63,0.34,8.01,1.65,0,0,0,0,0,0,0,0,0,0
517,38.66,0.35,8.03,1.7,0,0,0,0,0,0,0,0,0,0
518,38.63,0.35,8.06,1.7,0,0,0,0,0,0,0,0,0,0
519,38.61,0.35,8.1,1.69,0,0,0,0,0,0,0,0,0,0
520,38.61,0.35,8.15,1.68,0,0,0,0,0,0,0,0,0,0
521,38.59,0.35,8.2,1.66,0,0,0,0,0,0,0,0,0,0
522,38.59,0.36,8.23,1.72,0,0,0,0,0,0,0,0,0,0
523,38.57,0.36,8.25,1.71,0,0,0,0,0,0,0,0,0,0
524,38.57,0.36,8.33,1.7,0,0,0,0,0,0,0,0,0,0
525,38.54,0.38,8.35,1.75,0,0,0,0,0,0,0,0,0,0
526,38.52,0.38,8.37,1.74,0,0,0,0,0,0,0,0,0,0
527,38.52,0.38,8.42,1.73,0,0,0,0,0,0,0,0,0,0
528,38.5,0.39,8.5,1.77,0,0,0,0,0,0,0,0,0,0
529,38.5,0.39,8.52,1.77,0,0,0,0,0,0,0,0,0,0
530,38.5,0.39,8.55,1.76,0,0,0,0,0,0,0,0,0,0
531,38.45,0.39,8.59,1.75,0,0,0,0,0,0,0,0,0,0
532,38.45,0.4,8.62,1.8,0,0,0,0,0,0,0,0,0,0
533,38.43,0.4,8.67,1.79,0,0,0,0,0,0,0,0,0,0
534,38.43,0.4,8.69,1.79,0,0,0,0,0,0,0,0,0,0
535,38.41,0.41,8.74,1.83,0,0,0,0,0,0,0,0,0,0
536,38.41,0.41,8.79,1.82,0,0,0,0,0,0,0,0,0,0
537,38.39,0.43,8.82,1.87,0,0,0,0,0,0,0,0,0,0
538,38.39,0.43,8.86,1.86,0,0,0,0,0,0,0,0,0,0
539,38.36,0.43,8.91,1.85,0,0,0,0,0,0,0,0,0,0
540,38.34,0.43,8.94,1.84,0,0,0,0,0,0,0,0,0,0
541,38.34,0.44,8.99,1.89,0,0,0,0,0,0,0,0,0,0
542,38.32,0.44,9.01,1.88,0,0,0,0,0,0,0,0,0,0
543,38.32,0.44,9.06,1.87,0,0,0,0,0,0,0,0,0,0
544,38.3,0.45,9.08,1.92,0,0,0,0,0,0,0,0,0,0
545,38.27,0.45,9.13,1.91,0,0,0,0,0,0,0,0,0,0
546,38.27,0.45,9.18,1.9,0,0,0,0,0,0,0,0,0,0
547,38.25,0.45,9.18,1.9,0,0,0,0,0,0,0,0,0,0
548,38.25,0.46,9.26,1.93,0,0,0,0,0,0,0,0,0,0
549,38.23,0.46,9.28,1.93,0,0,0,0,0,0,0,0,0,0
550,38.23,0.46,9.31,1.92,0,0,0,0,0,0,0,0,0,0
551,38.18,0.48,9.33,1.97,0,0,0,0,0,0,0,0,0,0
552,38.18,0.48,9.38,1.96,0,0,0,0,0,0,0,0,0,0
553,38.18,0.48,9.4,1.95,0,0,0,0,0,0,0,0,0,0
554,38.16,0.49,9.45,1.99,0,0,0,0,0,0,0,0,0,0
555,38.14,0.49,9.5,1.98,0,0,0,0,0,0,0,0,0,0
556,38.11,0.49,9.53,1.97,0,0,0,0,0,0,0,0,0,0
557,38.11,0.5,9.55,2.02,0,0,0,0,0,0,0,0,0,0
558,38.11,0.5,9.6,2.01,0,0,0,0,0,0,0,0,0,0
559,38.09,0.5,9.62,2.0,0,0,0,0,0,0,0,0,0,0
560,38.07,0.51,9.65,2.05,0,0,0,0,0,0,0,0,0,0
561,38.05,0.51,9.7,2.03,0,0,0,0,0,0,0,0,0,0
562,38.05,0.53,9.72,2.08,0,0,0,0,0,0,0,0,0,0
563,38.02,0.53,9.77,2.07,0,0,0,0,0,0,0,0,0,0
564,38.02,0.53,9.8,2.06,0,0,0,0,0,0,0,0,0,0
565,38.0,0.53,9.82,2.05,0,0,0,0,0,0,0,0,0,0
566,38.0,0.54,9.84,2.1,0,0,0,0,0,0,0,0,0,0
567,37.98,0.54,9.89,2.09,0,0,0,0,0,0,0,0,0,0
568,37.96,0.54,9.94,2.08,0,0,0,0,0,0,0,0,0,0
569,37.96,0.55,9.94,2.12,0,0,0,0,0,0,0,0,0,0
570,37.93,0.55,9.99,2.11,0,0,0,0,0,0,0,0,0,0
571,37.89,0.55,10.04,2.1,0,0,0,0,0,0,0,0,0,0
572,37.91,0.57,10.06,2.14,0,0,0,0,0,0,0,0,0,0
573,37.89,0.57,10.09,2.14,0,0,0,0,0,0,0,0,0,0
574,37.87,0.57,10.14,2.12,0,0,0,0,0,0,0,0,0,0
575,37.84,0.58,10.16,2.17,0,0,0,0,0,0,0,0,0,0
576,37.82,0.58,10.21,2.15,0,0,0,0,0,0,0,0,0,0
577,37.8,0.58,10.24,2.15,0,0,0,0,0,0,0,0,0,0
578,37.8,0.58,10.26,2.14,0,0,0,0,0,0,0,0,0,0
579,37.8,0.59,10.29,2.18,0,0,0,0,0,0,0,0,0,0
580,37.78,0.59,10.33,2.17,0,0,0,0,0,0,0,0,0,0
581,37.75,0.59,10.36,2.17,0,0,0,0,0,0,0,0,0,0
582,37.75,0.6,10.36,2.21,0,0,0,0,0,0,0,0,0,0
583,37.75,0.6,10.41,2.2,0,0,0,0,0,0,0,0,0,0
584,37.73,0.6,10.46,2.19,0,0,0,0,0,0,0,0,0,0
585,37.71,0.62,10.46,2.23,0,0,0,0,0,0,0,0,0,0
586,37.69,0.62,10.51,2.22,0,0,0,0,0,0,0,0,0,0
587,37.69,0.62,10.53,2.22,0,0,0,0,0,0,0,0,0,0
588,37.66,0.62,10.55,2.21,0,0,0,0,0,0,0,0,0,0
589,37.64,0.63,10.55,2.25,0,0,0,0,0,0,0,0,0,0
590,37.62,0.63,10.6,2.24,0,0,0,0,0,0,0,0,0,0
591,37.62,0.63,10.63,2.24,0,0,0,0,0,0,0,0,0,0
592,37.6,0.64,10.65,2.28,0,0,0,0,0,0,0,0,0,0
593,37.6,0.64,10.7,2.27,0,0,0,0,0,0,0,0,0,0
594,37.57,0.64,10.7,2.26,0,0,0,0,0,0,0,0,0,0
595,37.55,0.65,10.75,2.3,0,0,0,0,0,0,0,0,0,0
596,37.55,0.65,10.78,2.29,0,0,0,0,0,0,0,0,0,0
597,37.53,0.65,10.8,2.28,0,0,0,0,0,0,0,0,0,0
598,37.53,0.65,10.82,2.28,0,0,0,0,0,0,0,0,0,0
599,37.51,0.67,10.87,2.31,0,0,0,0,0,0,0,0,0,0
600,37.48,0.67,10.9,2.31,0,0,0,0,0,0,0,0,0,0
601,37.48,0.67,10.92,2.3,0,0,0,0,0,0,0,0,0,0
602,37.46,0.68,10.95,2.34,0,0,0,0,0,0,0,0,0,0
603,37.44,0.68,10.97,2.33,0,0,0,0,0,0,0,0,0,0
604,37.41,0.68,10.97,2.33,0,0,0,0,0,0,0,0,0,0
605,37.41,0.68,11.02,2.32,0,0,0,0,0,0,0,0,0,0
606,37.39,0.69,11.04,2.35,0,0,0,0,0,0,0,0,0,0
607,37.39,0.69,11.07,2.35,0,0,0,0,0,0,0,0,0,0
608,37.37,0.69,11.09,2.34,0,0,0,0,0,0,0,0,0,0
609,37.35,0.7,11.12,2.38,0,0,0,0,0,0,0,0,0,0
610,37.32,0.7,11.17,2.37,0,0,0,0,0,0,0,0,0,0
611,37.3,0.7,11.17,2.37,0,0,0,0,0,0,0,0,0,0
612,37.3,0.72,11.19,2.4,0,0,0,0,0,0,0,0,0,0
613,37.28,0.72,11.22,2.4,0,0,0,0,0,0,0,0,0,0
614,37.26,0.72,11.24,2.39,0,0,0,0,0,0,0,0,0,0
615,37.26,0.72,11.27,2.38,0,0,0,0,0,0,0,0,0,0
616,37.23,0.73,11.29,2.42,0,0,0,0,0,0,0,0,0,0
617,37.21,0.73,11.34,2.41,0,0,0,0,0,0,0,0,0,0
618,37.21,0.73,11.34,2.41,0,0,0,0,0,0,0,0,0,0
619,37.19,0.73,11.36,2.4,0,0,0,0,0,0,0,0,0,0
620,37.19,0.74,11.39,2.44,0,0,0,0,0,0,0,0,0,0
621,37.17,0.74,11.41,2.43,0,0,0,0,0,0,0,0,0,0
622,37.14,0.76,11.44,2.46,0,0,0,0,0,0,0,0,0,0
623,37.12,0.76,11.46,2.46,0,0,0,0,0,0,0,0,0,0
624,37.1,0.76,11.49,2.45,0,0,0,0,0,0,0,0,0,0
625,37.12,0.76,11.51,2.45,0,0,0,0,0,0,0,0,0,0
626,37.08,0.76,11.53,2.44,0,0,0,0,0,0,0,0,0,0
627,37.08,0.77,11.56,2.47,0,0,0,0,0,0,0,0,0,0
628,37.08,0.77,11.56,2.47,0,0,0,0,0,0,0,0,0,0
629,37.03,0.77,11.61,2.46,0,0,0,0,0,0,0,0,0,0
630,37.03,0.77,11.61,2.46,0,0,0,0,0,0,0,0,0,0
631,37.01,0.78,11.63,2.49,0,0,0,0,0,0,0,0,0,0
632,36.99,0.78,11.66,2.49,0,0,0,0,0,0,0,0,0,0
633,36.99,0.79,11.68,2.52,0,0,0,0,0,0,0,0,0,0
634,36.96,0.79,11.71,2.52,0,0,0,0,0,0,0,0,0,0
635,36.94,0.79,11.73,2.51,0,0,0,0,0,0,0,0,0,0
636,36.94,0.79,11.76,2.5,0,0,0,0,0,0,0,0,0,0
637,36.92,0.81,11.76,2.54,0,0,0,0,0,0,0,0,0,0
638,36.9,0.81,11.8,2.53,0,0,0,0,0,0,0,0,0,0
639,36.87,0.81,11.83,2.52,0,0,0,0,0,0,0,0,0,0
640,36.87,0.81,11.83,2.52,0,0,0,0,0,0,0,0,0,0
641,36.85,0.82,11.85,2.56,0,0,0,0,0,0,0,0,0,0
642,36.85,0.82,11.88,2.55,0,0,0,0,0,0,0,0,0,0
643,36.81,0.82,11.9,2.54,0,0,0,0,0,0,0,0,0,0
644,36.81,0.82,11.95,2.53,0,0,0,0,0,0,0,0,0,0
645,36.78,0.83,11.93,2.57,0,0,0,0,0,0,0,0,0,0
646,36.78,0.83,11.95,2.57,0,0,0,0,0,0,0,0,0,0
647,36.74,0.83,11.95,2.57,0,0,0,0,0,0,0,0,0,0
648,36.74,0.83,12.0,2.56,0,0,0,0,0,0,0,0,0,0
649,36.72,0.84,12.02,2.59,0,0,0,0,0,0,0,0,0,0
650,36.72,0.84,12.02,2.59,0,0,0,0,0,0,0,0,0,0
651,36.69,0.84,12.05,2.58,0,0,0,0,0,0,0,0,0,0
652,36.67,0.86,12.07,2.61,0,0,0,0,0,0,0,0,0,0
653,36.67,0.86,12.1,2.61,0,0,0,0,0,0,0,0,0,0
654,36.65,0.86,12.12,2.6,0,0,0,0,0,0,0,0,0,0
655,36.63,0.86,12.1,2.6,0,0,0,0,0,0,0,0,0,0
656,36.63,0.86,12.15,2.59,0,0,0,0,0,0,0,0,0,0
657,36.6,0.87,12.17,2.62,0,0,0,0,0,0,0,0,0,0
658,36.58,0.87,12.2,2.62,0,0,0,0,0,0,0,0,0,0
659,36.56,0.87,12.2,2.62,0,0,0,0,0,0,0,0,0,0
660,36.56,0.88,12.22,2.65,0,0,0,0,0,0,0,0,0,0
661,36.53,0.88,12.25,2.64,0,0,0,0,0,0,0,0,0,0
662,36.51,0.88,12.25,2.64,0,0,0,0,0,0,0,0,0,0
663,36.51,0.88,12.27,2.63,0,0,0,0,0,0,0,0,0,0
664,36.49,0.88,12.27,2.63,0,0,0,0,0,0,0,0,0,0
665,36.47,0.9,12.29,2.66,0,0,0,0,0,0,0,0,0,0
666,36.44,0.9,12.32,2.66,0,0,0,0,0,0,0,0,0,0
667,36.44,0.9,12.34,2.65,0,0,0,0,0,0,0,0,0,0
668,36.42,0.9,12.34,2.65,0,0,0,0,0,0,0,0,0,0
669,36.42,0.9,12.37,2.64,0,0,0,0,0,0,0,0,0,0
670,36.4,0.9,12.39,2.64,0,0,0,0,0,0,0,0,0,0
671,36.38,0.91,12.39,2.67,0,0,0,0,0,0,0,0,0,0
672,36.38,0.91,12.39,2.67,0,0,0,0,0,0,0,0,0,0
673,36.38,0.91,12.42,2.67,0,0,0,0,0,0,0,0,0,0
674,36.35,0.92,12.44,2.7,0,0,0,0,0,0,0,0,0,0
675,36.33,0.92,12.44,2.7,0,0,0,0,0,0,0,0,0,0
676,36.33,0.92,12.47,2.69,0,0,0,0,0,0,0,0,0,0
677,36.31,0.92,12.49,2.68,0,0,0,0,0,0,0,0,0,0
678,36.29,0.93,12.51,2.71,0,0,0,0,0,0,0,0,0,0
679,36.26,0.92,12.54,2.67,0,0,0,0,0,0,0,0,0,0
680,36.26,0.93,12.54,2.71,0,0,0,0,0,0,0,0,0,0
681,36.24,0.93,12.54,2.71,0,0,0,0,0,0,0,0,0,0
682,36.22,0.93,12.56,2.7,0,0,0,0,0,0,0,0,0,0
683,36.22,0.95,12.59,2.73,0,0,0,0,0,0,0,0,0,0
684,36.2,0.95,12.59,2.73,0,0,0,0,0,0,0,0,0,0
685,36.2,0.95,12.61,2.72,0,0,0,0,0,0,0,0,0,0
686,36.17,0.95,12.61,2.72,0,0,0,0,0,0,0,0,0,0
687,36.15,0.95,12.64,2.71,0,0,0,0,0,0,0,0,0,0
688,36.15,0.96,12.66,2.75,0,0,0,0,0,0,0,0,0,0
689,36.11,0.96,12.66,2.74,0,0,0,0,0,0,0,0,0,0
690,36.11,0.96,12.66,2.74,0,0,0,0,0,0,0,0,0,0
691,36.11,0.96,12.69,2.74,0,0,0,0,0,0,0,0,0,0
692,36.06,0.97,12.69,2.77,0,0,0,0,0,0,0,0,0,0
693,36.06,0.96,12.71,2.73,0,0,0,0,0,0,0,0,0,0
694,36.04,0.97,12.74,2.76,0,0,0,0,0,0,0,0,0,0
695,36.04,0.97,12.74,2.76,0,0,0,0,0,0,0,0,0,0
696,35.99,0.97,12.76,2.75,0,0,0,0,0,0,0,0,0,0
697,35.99,0.97,12.78,2.74,0,0,0,0,0,0,0,0,0,0
698,35.97,0.97,12.81,2.74,0,0,0,0,0,0,0,0,0,0
699,35.99,0.98,12.81,2.77,0,0,0,0,0,0,0,0,0,0
700,35.95,0.98,12.81,2.77,0,0,0,0,0,0,0,0,0,0
701,35.93,0.98,12.83,2.76,0,0,0,0,0,0,0,0,0,0
702,35.95,1.0,12.86,2.79,0,0,0,0,0,0,0,0,0,0
703,35.9,1.0,12.86,2.79,0,0,0,0,0,0,0,0,0,0
704,35.88,1.0,12.86,2.79,0,0,0,0,0,0,0,0,0,0
705,35.88,1.0,12.88,2.78,0,0,0,0,0,0,0,0,0,0
